club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Arsenal FC,Alex Oxlade-Chamberlain,17.0,England,Central Midfield,CM,2500000.0,Southampton,England,13800000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Per Mertesacker,26.0,Germany,Centre-Back,CB,12500000.0,Werder Bremen,Germany,11300000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,André Santos,28.0,Brazil,Attacking Midfield,AM,8500000.0,Fenerbahce,Turkey,7000000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Chu-young Park,26.0,"Korea, South",Centre-Forward,CF,7000000.0,Monaco,France,6500000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Carl Jenkinson,19.0,England,Right-Back,RB,50000.0,Charlton,England,1130000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Joel Campbell,19.0,Costa Rica,Centre-Forward,CF,5547925.11700468,Saprissa,Costa Rica,1000000,in,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Emmanuel Eboué,28.0,Cote d'Ivoire,Right-Back,RB,6000000.0,Galatasaray,Turkey,3500000,out,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Armand Traoré,21.0,Senegal,Left-Back,LB,1500000.0,QPR,England,1350000,out,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Jay Emmanuel-Thomas,20.0,England,Centre-Forward,CF,300000.0,Ipswich,England,1250000,out,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Mark Randall,21.0,England,Central Midfield,CM,250000.0,Chesterfield FC,England,0,out,summer,Premier League,2011,False,Not Applicable
Arsenal FC,Thomas Eisfeld,19.0,Germany,Attacking Midfield,AM,5547925.11700468,B. Dortmund U19,Germany,750000,in,winter,Premier League,2011,False,Not Applicable
Aston Villa,Charles N'Zogbia,25.0,France,Right Winger,RW,9000000.0,Wigan,England,10800000,in,summer,Premier League,2011,False,Not Applicable
Aston Villa,Alan Hutton,26.0,Scotland,Right-Back,RB,7500000.0,Spurs,England,4500000,in,summer,Premier League,2011,False,Not Applicable
Aston Villa,Shay Given,35.0,Ireland,Goalkeeper,GK,5500000.0,Man City,England,3750000,in,summer,Premier League,2011,False,Not Applicable
Aston Villa,Stewart Downing,26.0,England,Left Midfield,LM,12000000.0,Liverpool,England,22800000,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Luke Young,32.0,England,Right-Back,RB,3000000.0,QPR,England,1130000,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Nigel Reo-Coker,27.0,England,Defensive Midfield,DM,5500000.0,Bolton,England,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Brad Friedel,40.0,United States,Goalkeeper,GK,3000000.0,Spurs,England,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Durrell Berry,19.0,England,Right-Back,RB,5547925.11700468,Plymouth,England,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,John Carew,31.0,Norway,Centre-Forward,CF,5000000.0,West Ham,England,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Isaiah Osbourne,23.0,England,Central Midfield,CM,500000.0,Hibernian FC,Scotland,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Arsenio Halfhuid,19.0,Netherlands,Centre-Back,CB,75000.0,HBS,Netherlands,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Jonathan Hogg,22.0,England,Central Midfield,CM,250000.0,Watford,England,0,out,summer,Premier League,2011,False,Not Applicable
Aston Villa,Enda Stevens,21.0,Ireland,Left-Back,LB,50000.0,Shamrock Rovers,Ireland,285000,in,winter,Premier League,2011,False,Not Applicable
Aston Villa,Shane Lowry,22.0,Australia,Centre-Back,CB,5547925.11700468,Millwall,England,270000,out,winter,Premier League,2011,False,Not Applicable
Aston Villa,Habib Bèye,34.0,Senegal,Right-Back,RB,500000.0,Doncaster,England,0,out,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Scott Dann,24.0,England,Centre-Back,CB,4500000.0,Birmingham,England,6800000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,David Goodwillie,22.0,Scotland,Centre-Forward,CF,2500000.0,Dundee United,Scotland,3400000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Radosav Petrovic,22.0,Serbia,Defensive Midfield,DM,2500000.0,Partizan,Serbia,3300000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Simon Vukcevic,25.0,Montenegro,Right Winger,RW,5800000.0,Sporting CP,Portugal,2300000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Yakubu Aiyegbeni,28.0,Nigeria,Centre-Forward,CF,6000000.0,Everton,England,1700000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Jordan Slew,18.0,England,Centre-Forward,CF,5547925.11700468,Sheff Utd,England,1250000,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Myles Anderson,21.0,England,Centre-Back,CB,5547925.11700468,Aberdeen FC,Scotland,0,in,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Phil Jones,19.0,England,Centre-Back,CB,3500000.0,Man Utd,England,19300000,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Nikola Kalinic,23.0,Croatia,Centre-Forward,CF,4500000.0,Dnipro,Ukraine,6000000,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Frank Fielding,23.0,England,Goalkeeper,GK,250000.0,Derby,England,350000,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Brett Emerton,32.0,Australia,Right Midfield,RM,2500000.0,Sydney FC,Australia,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Gavin Gunning,20.0,Ireland,Centre-Back,CB,50000.0,Dundee United,Scotland,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Benjani,32.0,Zimbabwe,Centre-Forward,CF,3500000.0,Portsmouth,England,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Maceo Rigters,27.0,Netherlands,Centre-Forward,CF,500000.0,Gold Coast Utd.,Australia,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Michael Potts,19.0,England,Central Midfield,CM,5547925.11700468,York City,England,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Jason Brown,29.0,Wales,Goalkeeper,GK,500000.0,Aberdeen FC,Scotland,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Zurab Khizanishvili,29.0,Georgia,Centre-Back,CB,750000.0,Kayserispor,Turkey,0,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Aaron Doran,20.0,Ireland,Right Midfield,RM,75000.0,Inverness CT,Scotland,3739110,out,summer,Premier League,2011,False,Not Applicable
Blackburn Rovers,Bradley Orr,29.0,England,Centre-Back,CB,1500000.0,QPR,England,1800000,in,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Marcus Olsson,23.0,Sweden,Left-Back,LB,600000.0,Halmstads BK,Sweden,0,in,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Christopher Samba,27.0,Congo,Centre-Back,CB,12000000.0,Anzhi,Russia,14000000,out,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Jason Roberts,33.0,Grenada,Centre-Forward,CF,1500000.0,Reading,England,595000,out,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Keith Andrews,31.0,Ireland,Central Midfield,CM,1500000.0,West Brom,England,58000,out,winter,Premier League,2011,False,Not Applicable
Blackburn Rovers,Ryan Nelsen,34.0,New Zealand,Centre-Back,CB,2500000.0,Spurs,England,0,out,winter,Premier League,2011,False,Not Applicable
Bolton Wanderers,David N'Gog,22.0,France,Centre-Forward,CF,4500000.0,Liverpool,England,4500000,in,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Tyrone Mears,28.0,England,Right-Back,RB,2500000.0,Burnley,England,1700000,in,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Chris Eagles,25.0,England,Right Winger,RW,3500000.0,Burnley,England,1700000,in,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Nigel Reo-Coker,27.0,England,Defensive Midfield,DM,5500000.0,Aston Villa,England,0,in,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Darren Pratley,26.0,England,Central Midfield,CM,1000000.0,Swansea,England,0,in,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Ali Al Habsi,29.0,Oman,Goalkeeper,GK,2000000.0,Wigan,England,4300000,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Matthew Taylor,29.0,England,Left Midfield,LM,6500000.0,West Ham,England,2500000,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Danny Ward,19.0,England,Centre-Forward,CF,50000.0,Huddersfield,England,1130000,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Johan Elmander,30.0,Sweden,Centre-Forward,CF,7500000.0,Galatasaray,Turkey,0,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Joey O'Brien,25.0,Ireland,Right-Back,RB,750000.0,West Ham,England,0,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Sam Sheridan,21.0,Ireland,Central Midfield,CM,5547925.11700468,Stockport,England,0,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Tamir Cohen,27.0,Israel,Central Midfield,CM,2000000.0,Maccabi Haifa,Israel,0,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Javlon Campbell,19.0,England,Centre-Forward,CF,5547925.11700468,Carshalton Ath.,England,0,out,summer,Premier League,2011,False,Not Applicable
Bolton Wanderers,Marvin Sordell,20.0,England,Centre-Forward,CF,1000000.0,Watford,England,3600000,in,winter,Premier League,2011,False,Not Applicable
Bolton Wanderers,Tim Ream,24.0,United States,Centre-Back,CB,250000.0,Red Bulls,United States,3100000,in,winter,Premier League,2011,False,Not Applicable
Bolton Wanderers,Gary Cahill,26.0,England,Centre-Back,CB,13000000.0,Chelsea,England,8400000,out,winter,Premier League,2011,False,Not Applicable
Bolton Wanderers,Javlon Campbell,19.0,England,Centre-Forward,CF,5547925.11700468,Carshalton Ath.,England,0,out,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Thibaut Courtois,19.0,Belgium,Goalkeeper,GK,4000000.0,KRC Genk,Belgium,8950000,in,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Oriol Romeu,19.0,Spain,Defensive Midfield,DM,2500000.0,FC Barcelona B,Spain,4600000,in,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Ulises Dávila,20.0,Mexico,Second Striker,SS,300000.0,Chivas,Mexico,2000000,in,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Yuri Zhirkov,27.0,Russia,Left-Back,LB,12000000.0,Anzhi,Russia,15000000,out,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Nemanja Matic,22.0,Serbia,Defensive Midfield,DM,3000000.0,Benfica,Portugal,5000000,out,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Michael Mancienne,23.0,England,Centre-Back,CB,3500000.0,Hamburger SV,Germany,2500000,out,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Slobodan Rajkovic,22.0,Serbia,Centre-Back,CB,2500000.0,Hamburger SV,Germany,2000000,out,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Fabio Borini,20.0,Italy,Left Winger,LW,100000.0,Parma,Italy,360000,out,summer,Premier League,2011,False,Not Applicable
Chelsea FC,Gary Cahill,26.0,England,Centre-Back,CB,13000000.0,Bolton,England,8400000,in,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Kevin De Bruyne,20.0,Belgium,Attacking Midfield,AM,9000000.0,KRC Genk,Belgium,8000000,in,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Lucas Piazon,18.0,Brazil,Right Winger,RW,7500000.0,FC São Paulo B,Brazil,7500000,in,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Patrick Bamford,18.0,England,Centre-Forward,CF,5547925.11700468,Nottm Forest,England,1800000,in,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Kenneth Omeruo,18.0,Nigeria,Centre-Back,CB,5547925.11700468,Standard U19,Belgium,3739110,in,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Alex,29.0,Brazil,Centre-Back,CB,13000000.0,Paris SG,France,5000000,out,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Nicolas Anelka,32.0,France,Centre-Forward,CF,10000000.0,SH Shenhua,China,0,out,winter,Premier League,2011,False,Not Applicable
Chelsea FC,Carl Magnay,23.0,Northern Ireland,Right-Back,RB,5547925.11700468,Gateshead FC,England,0,out,winter,Premier League,2011,False,Not Applicable
Everton FC,Marcus Hahnemann,39.0,United States,Goalkeeper,GK,1000000.0,Wolves,England,0,in,summer,Premier League,2011,False,Not Applicable
Everton FC,Jermaine Beckford,27.0,Jamaica,Centre-Forward,CF,4000000.0,Leicester,England,3400000,out,summer,Premier League,2011,False,Not Applicable
Everton FC,James Vaughan,22.0,England,Centre-Forward,CF,1500000.0,Norwich,England,2300000,out,summer,Premier League,2011,False,Not Applicable
Everton FC,Yakubu Aiyegbeni,28.0,Nigeria,Centre-Forward,CF,6000000.0,Blackburn,England,1700000,out,summer,Premier League,2011,False,Not Applicable
Everton FC,Iain Turner,27.0,Scotland,Goalkeeper,GK,500000.0,Preston,England,0,out,summer,Premier League,2011,False,Not Applicable
Everton FC,Kieran Agard,21.0,England,Centre-Forward,CF,50000.0,Yeovil Town,England,0,out,summer,Premier League,2011,False,Not Applicable
Everton FC,Nathan Craig,19.0,Wales,Central Midfield,CM,5547925.11700468,Caernarfon Town,Wales,0,out,summer,Premier League,2011,False,Not Applicable
Everton FC,Nikica Jelavic,26.0,Croatia,Centre-Forward,CF,5000000.0,Rangers,Scotland,6600000,in,winter,Premier League,2011,False,Not Applicable
Everton FC,Darron Gibson,24.0,Ireland,Central Midfield,CM,3500000.0,Man Utd,England,600000,in,winter,Premier League,2011,False,Not Applicable
Everton FC,Diniyar Bilyaletdinov,26.0,Russia,Attacking Midfield,AM,6500000.0,Spartak Moscow,Russia,6700000,out,winter,Premier League,2011,False,Not Applicable
Everton FC,Louis Saha,33.0,France,Centre-Forward,CF,4000000.0,Spurs,England,0,out,winter,Premier League,2011,False,Not Applicable
Fulham FC,Bryan Ruíz,26.0,Costa Rica,Attacking Midfield,AM,12500000.0,Twente FC,Netherlands,12000000,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,John Arne Riise,30.0,Norway,Left-Back,LB,8500000.0,AS Roma,Italy,2630000,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Pajtim Kasami,19.0,Switzerland,Central Midfield,CM,2100000.0,US Palermo,Italy,1600000,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Marcel Gecov,23.0,Czech Republic,Central Midfield,CM,700000.0,Slovan Liberec,Czech Republic,800000,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Csaba Somogyi,26.0,Hungary,Goalkeeper,GK,100000.0,Rákospalota,Hungary,0,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Zdenek Grygera,31.0,Czech Republic,Right-Back,RB,2000000.0,Juventus,Italy,0,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Orlando Sá,23.0,Portugal,Centre-Forward,CF,1000000.0,FC Porto,Portugal,0,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Dan Burn,19.0,England,Centre-Back,CB,25000.0,Darlington,England,3739110,in,summer,Premier League,2011,False,Not Applicable
Fulham FC,Jonathan Greening,32.0,England,Central Midfield,CM,2500000.0,Nottm Forest,England,700000,out,summer,Premier League,2011,False,Not Applicable
Fulham FC,Kagisho Dikgacoi,26.0,South Africa,Central Midfield,CM,1000000.0,Crystal Palace,England,670000,out,summer,Premier League,2011,False,Not Applicable
Fulham FC,Zoltán Gera,32.0,Hungary,Central Midfield,CM,4000000.0,West Brom,England,0,out,summer,Premier League,2011,False,Not Applicable
Fulham FC,Diomansy Kamara,30.0,Senegal,Right Winger,RW,2000000.0,Eskisehirspor,Turkey,0,out,summer,Premier League,2011,False,Not Applicable
Fulham FC,John Paintsil,30.0,Ghana,Right-Back,RB,4000000.0,Leicester,England,0,out,summer,Premier League,2011,False,Not Applicable
Fulham FC,Ryan Williams,18.0,Australia,Right Midfield,RM,75000.0,Portsmouth,England,600000,in,winter,Premier League,2011,False,Not Applicable
Fulham FC,Pavel Pogrebnyak,28.0,Russia,Centre-Forward,CF,3500000.0,VfB Stuttgart,Germany,500000,in,winter,Premier League,2011,False,Not Applicable
Fulham FC,Bobby Zamora,31.0,England,Centre-Forward,CF,8000000.0,QPR,England,5800000,out,winter,Premier League,2011,False,Not Applicable
Fulham FC,Carlos Salcido,31.0,Mexico,Centre-Back,CB,2500000.0,Tigres UANL,Mexico,500000,out,winter,Premier League,2011,False,Not Applicable
Liverpool FC,Stewart Downing,26.0,England,Left Midfield,LM,12000000.0,Aston Villa,England,22800000,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Jordan Henderson,21.0,England,Central Midfield,CM,8500000.0,Sunderland,England,18000000,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Charlie Adam,25.0,Scotland,Central Midfield,CM,4500000.0,Blackpool,England,8400000,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,José Enrique,25.0,Spain,Left-Back,LB,7500000.0,Newcastle,England,8000000,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Sebastián Coates,20.0,Uruguay,Centre-Back,CB,2500000.0,Nacional,Uruguay,8000000,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Doni,31.0,Brazil,Goalkeeper,GK,1500000.0,AS Roma,Italy,0,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Craig Bellamy,32.0,Wales,Left Winger,LW,4000000.0,Man City,England,0,in,summer,Premier League,2011,False,Not Applicable
Liverpool FC,David N'Gog,22.0,France,Centre-Forward,CF,4500000.0,Bolton,England,4500000,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Paul Konchesky,30.0,England,Left-Back,LB,4000000.0,Leicester,England,1700000,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Emiliano Insúa,22.0,Argentina,Left-Back,LB,4800000.0,Sporting CP,Portugal,1500000,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Daniel Ayala,20.0,Spain,Centre-Back,CB,750000.0,Norwich,England,900000,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Milan Jovanovic,30.0,Serbia,Left Winger,LW,7000000.0,RSC Anderlecht,Belgium,800000,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Christian Poulsen,31.0,Denmark,Defensive Midfield,DM,3000000.0,Évian,France,0,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Sotiris Kyrgiakos,32.0,Greece,Centre-Back,CB,1500000.0,VfL Wolfsburg,Germany,0,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Nabil El Zhar,24.0,Morocco,Right Winger,RW,1500000.0,Levante,Spain,0,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Fábio Aurélio,32.0,Brazil,Left-Back,LB,1500000.0,Grêmio,Brazil,0,out,summer,Premier League,2011,False,Not Applicable
Liverpool FC,Danny Ward,18.0,Wales,Goalkeeper,GK,5547925.11700468,Wrexham,England,125000,in,winter,Premier League,2011,False,Not Applicable
Manchester City,Stefan Savic,20.0,Montenegro,Centre-Back,CB,6000000.0,Partizan,Serbia,12000000,in,summer,Premier League,2011,False,Not Applicable
Manchester City,Owen Hargreaves,30.0,England,Defensive Midfield,DM,2000000.0,Man Utd,England,0,in,summer,Premier League,2011,False,Not Applicable
Manchester City,Shaun Wright-Phillips,29.0,England,Right Winger,RW,8000000.0,QPR,England,4500000,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Shay Given,35.0,Ireland,Goalkeeper,GK,5500000.0,Aston Villa,England,3750000,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Felipe Caicedo,22.0,Ecuador,Centre-Forward,CF,5000000.0,Levante,Spain,1000000,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Shay Logan,23.0,England,Right-Back,RB,250000.0,Brentford,England,0,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Craig Bellamy,32.0,Wales,Left Winger,LW,4000000.0,Liverpool,England,0,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Jô,24.0,Brazil,Centre-Forward,CF,7000000.0,Internacional,Brazil,0,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Donal McDermott,21.0,Ireland,Attacking Midfield,AM,5547925.11700468,Huddersfield,England,0,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Scott Kay,21.0,England,Central Midfield,CM,5547925.11700468,Macclesfield,England,0,out,summer,Premier League,2011,False,Not Applicable
Manchester City,Costel Pantilimon,24.0,Romania,Goalkeeper,GK,3000000.0,Poli. Timisoara,Romania,3300000,in,winter,Premier League,2011,False,Not Applicable
Manchester City,Nedum Onuoha,25.0,England,Centre-Back,CB,7500000.0,QPR,England,4700000,out,winter,Premier League,2011,False,Not Applicable
Manchester City,Javan Vidal,22.0,England,Right-Back,RB,100000.0,Panetolikos,Greece,0,out,winter,Premier League,2011,False,Not Applicable
Manchester City,David González,29.0,Colombia,Goalkeeper,GK,250000.0,Brighton,England,0,out,winter,Premier League,2011,False,Not Applicable
Manchester City,Frédéric Veseli,19.0,Albania,Centre-Back,CB,5547925.11700468,Man Utd,England,0,out,winter,Premier League,2011,False,Not Applicable
Manchester City,Ben Mee,22.0,England,Centre-Back,CB,100000.0,Burnley,England,3739110,out,winter,Premier League,2011,False,Not Applicable
Manchester United,David de Gea,20.0,Spain,Goalkeeper,GK,12000000.0,Atlético Madrid,Spain,25000000,in,summer,Premier League,2011,False,Not Applicable
Manchester United,Phil Jones,19.0,England,Centre-Back,CB,3500000.0,Blackburn,England,19300000,in,summer,Premier League,2011,False,Not Applicable
Manchester United,John O'Shea,30.0,Ireland,Centre-Back,CB,6500000.0,Sunderland,England,4500000,out,summer,Premier League,2011,False,Not Applicable
Manchester United,Gabriel Obertan,22.0,France,Attacking Midfield,AM,3000000.0,Newcastle,England,3400000,out,summer,Premier League,2011,False,Not Applicable
Manchester United,Wes Brown,31.0,England,Centre-Back,CB,6000000.0,Sunderland,England,1500000,out,summer,Premier League,2011,False,Not Applicable
Manchester United,Joe Dudgeon,20.0,Northern Ireland,Left-Back,LB,5547925.11700468,Hull City,England,95000,out,summer,Premier League,2011,False,Not Applicable
Manchester United,Owen Hargreaves,30.0,England,Defensive Midfield,DM,2000000.0,Man City,England,0,out,summer,Premier League,2011,False,Not Applicable
Manchester United,Frédéric Veseli,19.0,Albania,Centre-Back,CB,5547925.11700468,Man City,England,0,in,winter,Premier League,2011,False,Not Applicable
Manchester United,Mame Diouf,24.0,Senegal,Centre-Forward,CF,4000000.0,Hannover 96,Germany,1800000,out,winter,Premier League,2011,False,Not Applicable
Manchester United,Danny Drinkwater,21.0,England,Central Midfield,CM,750000.0,Leicester,England,900000,out,winter,Premier League,2011,False,Not Applicable
Manchester United,Darron Gibson,24.0,Ireland,Central Midfield,CM,3500000.0,Everton,England,600000,out,winter,Premier League,2011,False,Not Applicable
Newcastle United,Davide Santon,20.0,Italy,Right-Back,RB,7500000.0,Inter,Italy,5650000,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Yohan Cabaye,25.0,France,Central Midfield,CM,11000000.0,LOSC Lille,France,5000000,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Gabriel Obertan,22.0,France,Attacking Midfield,AM,3000000.0,Man Utd,England,3400000,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Rob Elliot,25.0,Ireland,Goalkeeper,GK,300000.0,Charlton,England,150000,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Sylvain Marveaux,25.0,France,Attacking Midfield,AM,7500000.0,Stade Rennais,France,0,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Mehdi Abeid,18.0,Algeria,Central Midfield,CM,5547925.11700468,RC Lens B,France,0,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,Demba Ba,26.0,Senegal,Centre-Forward,CF,7000000.0,West Ham,England,0,in,summer,Premier League,2011,False,Not Applicable
Newcastle United,José Enrique,25.0,Spain,Left-Back,LB,7500000.0,Liverpool,England,8000000,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Kevin Nolan,29.0,England,Attacking Midfield,AM,8000000.0,West Ham,England,3400000,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Wayne Routledge,26.0,England,Left Winger,LW,3000000.0,Swansea,England,3250000,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Ben Tozer,21.0,England,Centre-Back,CB,500000.0,Northampton,England,0,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Shefki Kuqi,34.0,Finland,Centre-Forward,CF,500000.0,Oldham Athletic,England,0,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Joey Barton,28.0,England,Central Midfield,CM,6500000.0,QPR,England,0,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Matthew Grieve,20.0,England,Centre-Back,CB,5547925.11700468,Ashington AFC,England,0,out,summer,Premier League,2011,False,Not Applicable
Newcastle United,Papiss Demba Cissé,26.0,Senegal,Centre-Forward,CF,13500000.0,SC Freiburg,Germany,12000000,in,winter,Premier League,2011,False,Not Applicable
Newcastle United,Kazenga LuaLua,21.0,England,Left Winger,LW,500000.0,Brighton,England,1280000,out,winter,Premier League,2011,False,Not Applicable
Newcastle United,Ole Söderberg,21.0,Sweden,Goalkeeper,GK,250000.0,Molde,Norway,0,out,winter,Premier League,2011,False,Not Applicable
Norwich City,Steve Morison,27.0,Wales,Centre-Forward,CF,750000.0,Millwall,England,3150000,in,summer,Premier League,2011,False,Not Applicable
Norwich City,James Vaughan,22.0,England,Centre-Forward,CF,1500000.0,Everton,England,2300000,in,summer,Premier League,2011,False,Not Applicable
Norwich City,Anthony Pilkington,23.0,Ireland,Left Winger,LW,200000.0,Huddersfield,England,2250000,in,summer,Premier League,2011,False,Not Applicable
Norwich City,Elliott Bennett,22.0,Jamaica,Right Midfield,RM,175000.0,Brighton,England,1700000,in,summer,Premier League,2011,False,Not Applicable
Norwich City,Daniel Ayala,20.0,Spain,Centre-Back,CB,750000.0,Liverpool,England,900000,in,summer,Premier League,2011,False,Not Applicable
Norwich City,Bradley Johnson,24.0,England,Central Midfield,CM,750000.0,Leeds,England,0,in,summer,Premier League,2011,False,Not Applicable
Norwich City,Cody McDonald,25.0,England,Centre-Forward,CF,250000.0,Coventry,England,450000,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Luke Daley,21.0,England,Left Winger,LW,50000.0,Plymouth,England,50000,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Matthew Gill,30.0,England,Defensive Midfield,DM,175000.0,Bristol Rovers,England,0,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Owain Tudur Jones,26.0,Wales,Defensive Midfield,DM,400000.0,Inverness CT,Scotland,0,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Jens Berthel Askou,28.0,Denmark,Centre-Back,CB,1000000.0,Vejle-Kolding,Denmark,0,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Steven Smith,25.0,Scotland,Left-Back,LB,750000.0,Preston,England,0,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Anthony McNamee,27.0,England,Right Midfield,RM,475000.0,MK Dons,England,0,out,summer,Premier League,2011,False,Not Applicable
Norwich City,Ryan Bennett,21.0,England,Centre-Back,CB,250000.0,Peterborough,England,3850000,in,winter,Premier League,2011,False,Not Applicable
