club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Athletic Bilbao,Ander Herrera,21,Spain,Central Midfield,CM,7500000.0,Real Zaragoza,Spain,7500000,in,summer,Laliga,2011,False,Not Applicable
Athletic Bilbao,Ion Vélez,26,Spain,Centre-Forward,CF,800000.0,Girona,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Athletic Bilbao,Mikel Balenziaga,23,Spain,Left-Back,LB,800000.0,Real Valladolid,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Athletic Bilbao,Urko Vera,24,Spain,Centre-Forward,CF,400000.0,Hércules CF,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Sílvio,23,Portugal,Right-Back,RB,7500000.0,Braga,Portugal,8000000,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Rúben Micael,24,Portugal,Central Midfield,CM,4900000.0,FC Porto,Portugal,5000000,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Gabi,27,Spain,Defensive Midfield,DM,3000000.0,Real Zaragoza,Spain,3000000,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Miranda,26,Brazil,Centre-Back,CB,6500000.0,São Paulo,Brazil,0,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Adrián López,23,Spain,Centre-Forward,CF,3500000.0,Dep. La Coruña,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Tiago Mendes,30,Portugal,Central Midfield,CM,8000000.0,Juventus,Italy,0,in,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Elias,26,Brazil,Central Midfield,CM,7000000.0,Sporting CP,Portugal,8850000,out,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Tomas Ujfalusi,33,Czech Republic,Centre-Back,CB,3000000.0,Galatasaray,Turkey,2000000,out,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Ibrahima Balde,22,Senegal,Centre-Forward,CF,1000000.0,CA Osasuna,Spain,1000000,out,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Juan Valera,26,Spain,Right-Back,RB,1500000.0,Getafe,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Atlético Madrid,Pizzi,22,Portugal,Attacking Midfield,AM,7500000.0,Braga,Portugal,13500000,in,winter,Laliga,2011,False,Not Applicable
CA Osasuna,Roland Lamah,23,Belgium,Left Winger,LW,1000000.0,Le Mans FC,France,1500000,in,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Ibrahima Balde,22,Senegal,Centre-Forward,CF,1000000.0,Atlético Madrid,Spain,1000000,in,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Rubén González,29,Spain,Centre-Back,CB,1200000.0,RCD Mallorca,Spain,0,in,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Marc Bertrán,29,Spain,Right-Back,RB,1800000.0,CD Tenerife,Spain,0,in,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Nino,31,Spain,Centre-Forward,CF,2500000.0,CD Tenerife,Spain,2373281,in,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Nacho Monreal,25,Spain,Left-Back,LB,7000000.0,Málaga CF,Spain,6000000,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Javier Camuñas,30,Spain,Right Winger,RW,2800000.0,Villarreal,Spain,2300000,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Josetxo,34,Spain,Centre-Back,CB,700000.0,SD Huesca,Spain,0,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Carlos Aranda,30,Spain,Centre-Forward,CF,2500000.0,Levante,Spain,0,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Fernando Soriano,31,Spain,Attacking Midfield,AM,3000000.0,UD Almería,Spain,0,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Wálter Pandiani,35,Uruguay,Centre-Forward,CF,1500000.0,Espanyol,Spain,0,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Jokin Esparza,23,Spain,Left Winger,LW,300000.0,SD Huesca,Spain,0,out,summer,Laliga,2011,False,Not Applicable
CA Osasuna,Krisztián Vadócz,26,Hungary,Central Midfield,CM,1500000.0,NEC Nijmegen,Netherlands,0,out,summer,Laliga,2011,False,Not Applicable
FC Barcelona,Jeffren,23,Venezuela,Attacking Midfield,AM,5000000.0,Sporting CP,Portugal,3750000,out,summer,Laliga,2011,False,Not Applicable
FC Barcelona,Martín Cáceres,24,Uruguay,Centre-Back,CB,7000000.0,Sevilla FC,Spain,3000000,out,summer,Laliga,2011,False,Not Applicable
FC Barcelona,Víctor Sánchez,23,Spain,Central Midfield,CM,1000000.0,Neuchâtel Xamax,Switzerland,0,out,summer,Laliga,2011,False,Not Applicable
FC Barcelona,Gabriel Milito,30,Argentina,Centre-Back,CB,6000000.0,Independiente,Argentina,0,out,summer,Laliga,2011,False,Not Applicable
FC Barcelona,Maxwell,30,Brazil,Left-Back,LB,7000000.0,Paris SG,France,3500000,out,winter,Laliga,2011,False,Not Applicable
FC Barcelona,Aleksandr Hleb,30,Belarus,Attacking Midfield,AM,3500000.0,KS Samara,Russia,0,out,winter,Laliga,2011,False,Not Applicable
Getafe CF,Pablo Sarabia,19,Spain,Right Winger,RW,4324046.333391395,RM Castilla,Spain,3000000,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Diego Castro,28,Spain,Left Winger,LW,6000000.0,Sporting Gijón,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Mehdi Lacen,27,Algeria,Defensive Midfield,DM,3000000.0,Racing,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Alberto Lopo,31,Spain,Centre-Back,CB,4000000.0,Dep. La Coruña,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Juan Rodríguez,29,Spain,Defensive Midfield,DM,3500000.0,Dep. La Coruña,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Míchel,25,Spain,Central Midfield,CM,2500000.0,Birmingham,England,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Dani Güiza,31,Spain,Centre-Forward,CF,4000000.0,Fenerbahce,Turkey,0,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Juan Valera,26,Spain,Right-Back,RB,1500000.0,Atlético Madrid,Spain,2373281,in,summer,Laliga,2011,False,Not Applicable
Getafe CF,Dani Parejo,22,Spain,Central Midfield,CM,8000000.0,Valencia,Spain,6000000,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Derek Boateng,28,Ghana,Defensive Midfield,DM,2500000.0,Dnipro,Ukraine,4880000,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Manu del Moral,27,Spain,Centre-Forward,CF,5500000.0,Sevilla FC,Spain,4500000,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Juan Albín,24,Uruguay,Attacking Midfield,AM,2500000.0,Espanyol,Spain,3000000,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Miguel Pallardó,24,Spain,Central Midfield,CM,2000000.0,Levante,Spain,200000,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Mario Abrante,29,Spain,Centre-Back,CB,1500000.0,Real Betis,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Getafe CF,Ibrahim Kas,24,Turkey,Centre-Back,CB,900000.0,Bursaspor,Turkey,0,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Pape Diakhaté,27,Senegal,Centre-Back,CB,3750000.0,Dynamo Kyiv,Ukraine,4500000,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Fran Rico,23,Spain,Central Midfield,CM,4324046.333391395,RM Castilla,Spain,1000000,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Yohan Mollo,22,France,Right-Back,RB,1800000.0,Monaco,France,500000,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Toti,23,Spain,Attacking Midfield,AM,500000.0,UD Salamanca,Spain,200000,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Juanjo,25,Spain,Centre-Forward,CF,4324046.333391395,CD Guadalajara,Spain,90000,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Toño,32,Spain,Goalkeeper,GK,3500000.0,Racing,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Moisés Hurtado,30,Spain,Defensive Midfield,DM,3000000.0,Olympiacos,Greece,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Hassan Yebda,27,Algeria,Central Midfield,CM,4500000.0,Benfica,Portugal,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Jorge Ribeiro,29,Portugal,Left-Back,LB,1000000.0,Benfica,Portugal,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,David de Coz,31,Spain,Right-Back,RB,500000.0,Córdoba CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,David Ferreiro,23,Spain,Right Winger,RW,4324046.333391395,Zamora CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Gonzalo,23,Spain,Goalkeeper,GK,4324046.333391395,Getafe CF B,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Noé Pamarot,32,France,Centre-Back,CB,2000000.0,Hércules CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Héctor Yuste,23,Spain,Centre-Back,CB,600000.0,UD Salamanca,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,David Cortés,31,Spain,Right-Back,RB,2500000.0,Hércules CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Ikechi Anya,23,Scotland,Left Midfield,LM,4324046.333391395,Celta Vigo B,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Guilherme Siqueira,25,Brazil,Left-Back,LB,600000.0,Udinese Calcio,Italy,0,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Álex Goikoetxea,28,Spain,Centre-Back,CB,700000.0,UD Salamanca,Spain,2373281,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Kabiru Akinsola,20,Nigeria,Centre-Forward,CF,4324046.333391395,UD Salamanca,Spain,2373281,in,summer,Laliga,2011,False,Not Applicable
Granada CF,Juan José Collantes,28,Spain,Right Winger,RW,400000.0,FC Cartagena,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Granada,31,Spain,Attacking Midfield,AM,200000.0,UD Melilla,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Matías Alonso,26,Uruguay,Centre-Forward,CF,300000.0,Zamora CF,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Jonathan Rosales,21,Spain,Centre-Back,CB,4324046.333391395,UD Maracena,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Rafa Martínez,24,Spain,Goalkeeper,GK,4324046.333391395,Montañeros CF,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Granada CF,Gabriel Silva,20,Brazil,Left-Back,LB,2500000.0,Palmeiras,Brazil,4000000,in,winter,Laliga,2011,False,Not Applicable
Granada CF,Daniel Pudil,26,Czech Republic,Left-Back,LB,1800000.0,KRC Genk,Belgium,1000000,in,winter,Laliga,2011,False,Not Applicable
Granada CF,Matías Campos Toro,22,Chile,Left-Back,LB,1300000.0,Audax Italiano,Chile,0,in,winter,Laliga,2011,False,Not Applicable
Granada CF,José María Cases,25,Spain,Attacking Midfield,AM,4324046.333391395,Orihuela CF,Spain,0,in,winter,Laliga,2011,False,Not Applicable
Levante UD,Felipe Caicedo,22,Ecuador,Centre-Forward,CF,5000000.0,Man City,England,1000000,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Miguel Pallardó,24,Spain,Central Midfield,CM,2000000.0,Getafe,Spain,200000,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Pedro López,27,Spain,Right-Back,RB,2000000.0,Real Valladolid,Spain,200000,in,summer,Laliga,2011,False,Not Applicable
Levante UD,José Javier Barkero,32,Spain,Attacking Midfield,AM,2000000.0,CD Numancia,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Francisco Farinós,33,Spain,Defensive Midfield,DM,1000000.0,Hércules CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Asier del Horno,30,Spain,Left-Back,LB,1000000.0,Valencia,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Carlos Aranda,30,Spain,Centre-Forward,CF,2500000.0,CA Osasuna,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Nabil El Zhar,24,Morocco,Right Winger,RW,1500000.0,Liverpool,England,0,in,summer,Laliga,2011,False,Not Applicable
Levante UD,Felipe Caicedo,22,Ecuador,Centre-Forward,CF,5000000.0,Loko Moscow,Russia,7500000,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Manolo Reina,26,Spain,Goalkeeper,GK,2000000.0,FC Cartagena,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Xisco,30,Spain,Second Striker,SS,1000000.0,Dinamo Tbilisi,Georgia,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,David Cerra,27,Spain,Right-Back,RB,600000.0,Córdoba CF,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Gorka Larrea,27,Spain,Central Midfield,CM,600000.0,CD Numancia,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Xisco Nadal,25,Spain,Right Winger,RW,1000000.0,Alqueries,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Miquel Robusté,26,Spain,Centre-Back,CB,700000.0,Xerez CD,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Levante UD,Óscar Serrano,30,Spain,Left Midfield,LM,2000000.0,Racing,Spain,0,in,winter,Laliga,2011,False,Not Applicable
Levante UD,David Navarro,31,Spain,Centre-Back,CB,1300000.0,Neuchâtel Xamax,Switzerland,0,in,winter,Laliga,2011,False,Not Applicable
Levante UD,Nano,31,Spain,Centre-Back,CB,1500000.0,GZ Renhe,China,500000,out,winter,Laliga,2011,False,Not Applicable
Levante UD,Carlos Aranda,31,Spain,Centre-Forward,CF,2500000.0,Real Zaragoza,Spain,0,out,winter,Laliga,2011,False,Not Applicable
Levante UD,Rafa Jordá,28,Spain,Centre-Forward,CF,900000.0,GZ Renhe,China,0,out,winter,Laliga,2011,False,Not Applicable
Málaga CF,Nacho Monreal,25,Spain,Left-Back,LB,7000000.0,CA Osasuna,Spain,6000000,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Isco,19,Spain,Attacking Midfield,AM,4324046.333391395,Valencia B,Spain,6000000,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Diego Buonanotte,23,Argentina,Attacking Midfield,AM,2700000.0,River Plate,Argentina,4500000,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Sergio Sánchez,25,Spain,Centre-Back,CB,4000000.0,Sevilla FC,Spain,2800000,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Joris Mathijsen,31,Netherlands,Centre-Back,CB,5000000.0,Hamburger SV,Germany,1750000,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Ruud van Nistelrooy,35,Netherlands,Centre-Forward,CF,6000000.0,Hamburger SV,Germany,0,in,summer,Laliga,2011,False,Not Applicable
Málaga CF,Manu Torres,21,Spain,Centre-Back,CB,1000000.0,FC Cartagena,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Manolo Gaspar,30,Spain,Right-Back,RB,800000.0,FC Cartagena,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Edu Ramos,19,Spain,Central Midfield,CM,4324046.333391395,FC Villarreal C,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,David González,21,Spain,Central Midfield,CM,100000.0,Oviedo Vetusta,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Patrick Mtiliga,30,Denmark,Left-Back,LB,1500000.0,Nordsjaelland,Denmark,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Dani Toribio,22,Spain,Central Midfield,CM,900000.0,Villarreal CF B,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Jordi Pablo,21,Spain,Right Midfield,RM,400000.0,Villarreal CF B,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Málaga CF,Carlos Kameni,27,Cameroon,Goalkeeper,GK,2000000.0,Espanyol,Spain,0,in,winter,Laliga,2011,False,Not Applicable
Málaga CF,Kris Stadsgaard,26,Denmark,Centre-Back,CB,1500000.0,FC Copenhagen,Denmark,0,out,winter,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Juan Albín,24,Uruguay,Attacking Midfield,AM,2500000.0,Getafe,Spain,3000000,in,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Héctor Moreno,23,Mexico,Centre-Back,CB,4500000.0,AZ Alkmaar,Netherlands,2500000,in,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Adrián Luna,19,Uruguay,Attacking Midfield,AM,275000.0,Defensor,Uruguay,1000000,in,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Rui Fonte,21,Portugal,Centre-Forward,CF,4324046.333391395,Sporting CP,Portugal,0,in,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Wálter Pandiani,35,Uruguay,Centre-Forward,CF,1500000.0,CA Osasuna,Spain,0,in,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,José Callejón,24,Spain,Right Winger,RW,6500000.0,Real Madrid,Spain,5000000,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Luis García,30,Spain,Central Midfield,CM,5000000.0,Real Zaragoza,Spain,1000000,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Coro,28,Spain,Centre-Forward,CF,1200000.0,Girona,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Milan Smiljanic,24,Serbia,Defensive Midfield,DM,1600000.0,Partizan,Serbia,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,David García,30,Spain,Left-Back,LB,2000000.0,Girona,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Aldo Duscher,32,Argentina,Defensive Midfield,DM,1000000.0,Barcelona SC,Ecuador,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Román Martínez,28,Argentina,Central Midfield,CM,1000000.0,Tigre,Argentina,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Ángel Martínez,25,Spain,Central Midfield,CM,700000.0,Blackpool,England,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Iván Alonso,32,Uruguay,Centre-Forward,CF,2000000.0,Toluca,Mexico,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Javi Chica,26,Spain,Right-Back,RB,2000000.0,Real Betis,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Kalu Uche,29,Nigeria,Centre-Forward,CF,3500000.0,Neuchâtel Xamax,Switzerland,0,in,winter,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Víctor Sánchez,24,Spain,Central Midfield,CM,1000000.0,Neuchâtel Xamax,Switzerland,0,in,winter,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Jesús Dátolo,27,Argentina,Attacking Midfield,AM,3000000.0,Internacional,Brazil,3000000,out,winter,Laliga,2011,False,Not Applicable
RCD Espanyol Barcelona,Carlos Kameni,27,Cameroon,Goalkeeper,GK,2000000.0,Málaga CF,Spain,0,out,winter,Laliga,2011,False,Not Applicable
RCD Mallorca,Marvin Ogunjimi,23,Belgium,Centre-Forward,CF,3500000.0,KRC Genk,Belgium,2400000,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Alejandro Alfaro,24,Spain,Left Winger,LW,3000000.0,Sevilla FC,Spain,600000,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Pablo Cáceres,26,Uruguay,Left-Back,LB,300000.0,Tigre,Argentina,400000,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Gianni Zuiverloon,24,Netherlands,Centre-Back,CB,4000000.0,West Brom,England,0,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Tomer Hemed,24,Israel,Centre-Forward,CF,500000.0,Maccabi Haifa,Israel,0,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Juan Calatayud,31,Spain,Goalkeeper,GK,2500000.0,Hércules CF,Spain,0,in,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Jonathan de Guzmán,23,Netherlands,Central Midfield,CM,5000000.0,Villarreal,Spain,8000000,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Óscar Trejo,23,Argentina,Attacking Midfield,AM,1500000.0,Sporting Gijón,Spain,1000000,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Pierre Webó,29,Cameroon,Centre-Forward,CF,4000000.0,Istanbul BBSK,Turkey,750000,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Rubén González,29,Spain,Centre-Back,CB,1200000.0,CA Osasuna,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Ayoze Díaz,29,Spain,Left-Back,LB,1800000.0,Dep. La Coruña,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Germán Lux,28,Argentina,Goalkeeper,GK,1000000.0,Dep. La Coruña,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Tuni,29,Spain,Right Winger,RW,900000.0,Gimnàstic,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Enrique Corrales,29,Spain,Left-Back,LB,1000000.0,UD Las Palmas,Spain,0,out,summer,Laliga,2011,False,Not Applicable
RCD Mallorca,Edson Ratinho,25,Brazil,Right-Back,RB,1000000.0,Mogi Mirim,Brazil,0,out,winter,Laliga,2011,False,Not Applicable
Racing Santander,Alexandros Tziolis,26,Greece,Defensive Midfield,DM,2100000.0,Siena,Italy,0,in,summer,Laliga,2011,False,Not Applicable
Racing Santander,Toño,32,Spain,Goalkeeper,GK,3500000.0,Granada CF,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Racing Santander,Fabio Coltorti,30,Switzerland,Goalkeeper,GK,1000000.0,Lausanne-Sport,Switzerland,0,out,summer,Laliga,2011,False,Not Applicable
Racing Santander,Mehdi Lacen,27,Algeria,Defensive Midfield,DM,3000000.0,Getafe,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Racing Santander,Iván Bolado,21,Equatorial Guinea,Centre-Forward,CF,1500000.0,FC Cartagena,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Racing Santander,Brian Sarmiento,21,Argentina,Attacking Midfield,AM,700000.0,Racing Club,Argentina,2373281,out,summer,Laliga,2011,False,Not Applicable
Racing Santander,Marcos Gullón,22,Spain,Central Midfield,CM,1500000.0,Villarreal CF B,Spain,2373281,in,winter,Laliga,2011,False,Not Applicable
Racing Santander,Ariel Nahuelpán,24,Argentina,Centre-Forward,CF,1500000.0,LDU Quito,Ecuador,1900000,out,winter,Laliga,2011,False,Not Applicable
Racing Santander,Alexandros Tziolis,26,Greece,Defensive Midfield,DM,2000000.0,Monaco,France,200000,out,winter,Laliga,2011,False,Not Applicable
Racing Santander,Óscar Serrano,30,Spain,Left Midfield,LM,2000000.0,Levante,Spain,0,out,winter,Laliga,2011,False,Not Applicable
Racing Santander,Damián Ísmodes,22,Peru,Left Winger,LW,400000.0,Cienciano,Peru,2373281,out,winter,Laliga,2011,False,Not Applicable
Rayo Vallecano,Michu,25,Spain,Second Striker,SS,1000000.0,Celta de Vigo,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Raúl Bravo,30,Spain,Centre-Back,CB,1500000.0,Olympiacos,Greece,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Raúl Tamudo,33,Spain,Centre-Forward,CF,3000000.0,Real Sociedad,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Sueliton,24,Brazil,Right-Back,RB,4324046.333391395,Vitória-PE,Brazil,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Roberto Trashorras,30,Spain,Central Midfield,CM,2000000.0,Celta de Vigo,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Mikel Labaka,30,Spain,Centre-Back,CB,1600000.0,Real Sociedad,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Koke,28,Spain,Centre-Forward,CF,1000000.0,Houston,United States,0,in,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Coke,24,Spain,Right-Back,RB,2500000.0,Sevilla FC,Spain,1800000,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Borja García,20,Spain,Attacking Midfield,AM,600000.0,Córdoba CF,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Brayan Angulo,21,Colombia,Left-Back,LB,500000.0,Atl. Baleares,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,David Aganzo,30,Spain,Centre-Forward,CF,1500000.0,Hércules CF,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Juan Carlos,23,Spain,Goalkeeper,GK,4324046.333391395,Hércules CF,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Yuma,25,Spain,Central Midfield,CM,200000.0,UD Salamanca,Spain,2373281,out,summer,Laliga,2011,False,Not Applicable
Rayo Vallecano,Néstor Susaeta,27,Spain,Right Winger,RW,600000.0,Lausanne-Sport,Switzerland,0,out,winter,Laliga,2011,False,Not Applicable
Rayo Vallecano,Koke,28,Spain,Centre-Forward,CF,1000000.0,FC Baku,Azerbaijan,0,out,winter,Laliga,2011,False,Not Applicable
Real Betis Balompié,Javier Matilla,22,Spain,Central Midfield,CM,1500000.0,Villarreal,Spain,1350000,in,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Antonio Amaya,28,Spain,Centre-Back,CB,800000.0,Wigan,England,285000,in,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Javi Chica,26,Spain,Right-Back,RB,2000000.0,Espanyol,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Mario Abrante,29,Spain,Centre-Back,CB,1500000.0,Getafe,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Fabri,23,Spain,Goalkeeper,GK,500000.0,Real Valladolid,Spain,0,in,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Achille Emaná,29,Cameroon,Attacking Midfield,AM,7000000.0,Hilal,Saudi Arabia,4500000,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Brimah Razak,24,Ghana,Goalkeeper,GK,100000.0,CD Tenerife,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Israel Bascón,24,Spain,Right Midfield,RM,700000.0,Xerez CD,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Mariano Pavone,29,Argentina,Centre-Forward,CF,1200000.0,Lanús,Argentina,0,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Juande,24,Spain,Defensive Midfield,DM,900000.0,KVC Westerlo,Belgium,0,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Arzu,30,Spain,Defensive Midfield,DM,2000000.0,Gimnàstic,Spain,0,out,summer,Laliga,2011,False,Not Applicable
Real Betis Balompié,Rodri,25,Spain,Right Midfield,RM,600000.0,CD Guadalajara,Spain,0,out,summer,Laliga,2011,False,Not Applicable
