club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
AC Cesena,Éder,24,Italy,Second Striker,SS,4200000.0,Brescia,Italy,5000000,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Marco Rossi,23,Italy,Centre-Back,CB,1300000.0,Parma,Italy,4000000,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Damjan Djokovic,21,Croatia,Central Midfield,CM,100000.0,Monza,Italy,220000,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Andrea Rossini,21,Italy,Goalkeeper,GK,250000.0,Foligno,Italy,150000,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Roberto Guana,30,Italy,Central Midfield,CM,1200000.0,US Palermo,Italy,100000,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Adrian Mutu,32,Romania,Centre-Forward,CF,4000000.0,Fiorentina,Italy,0,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Giacomo Bassoli,21,Italy,Right-Back,RB,50000.0,Bologna U19,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Ahmed Guilouzi,21,Tunisia,Defensive Midfield,DM,50000.0,Modena,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Gianluca Comotto,32,Italy,Right-Back,RB,1100000.0,Fiorentina,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Guillermo Rodríguez,27,Uruguay,Centre-Back,CB,600000.0,Peñarol,Uruguay,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Marko Livaja,18,Croatia,Left Winger,LW,50000.0,Inter,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Cesena,Emanuele Giaccherini,26,Italy,Left Midfield,LM,5000000.0,Juventus,Italy,7250000,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Alessio Petti,20,Italy,Left-Back,LB,150000.0,Foligno,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Ameth Fall,20,Senegal,Centre-Forward,CF,2710366.390766193,Lecco,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Ahmed Guilouzi,21,Tunisia,Defensive Midfield,DM,50000.0,NK Zagreb,Croatia,0,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Nebil Caidi,22,Italy,Centre-Back,CB,125000.0,Pavia,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Marco Arrigoni,22,Italy,Centre-Back,CB,2710366.390766193,Santarcangelo,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Sacha Cori,22,Italy,Centre-Forward,CF,2710366.390766193,Carrarese,Italy,500,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Luca Giunchi,25,Italy,Central Midfield,CM,150000.0,US Poggibonsi,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Giuseppe De Feudis,28,Italy,Defensive Midfield,DM,1200000.0,Torino,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Cesena,Vangelis Moras,30,Greece,Centre-Back,CB,2100000.0,Swansea,England,0,in,winter,Serie A,2011,False,Not Applicable
AC Cesena,Erjon Bogdani,34,Albania,Centre-Forward,CF,400000.0,Siena,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
AC Cesena,Marko Livaja,18,Croatia,Left Winger,LW,200000.0,Inter,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
AC Milan,Marco Amelia,29,Italy,Goalkeeper,GK,3500000.0,Genoa,Italy,3500000,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Rodney Strasser,21,Sierra Leone,Defensive Midfield,DM,2500000.0,Genoa,Italy,2250000,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Matteo Chinellato,19,Italy,Centre-Forward,CF,75000.0,Genoa,Italy,1750000,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Pelé,19,Guinea-Bissau,Defensive Midfield,DM,500000.0,Belenenses SAD,Portugal,300000,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Mattia Valoti,17,Italy,Central Midfield,CM,300000.0,UC AlbinoLeffe,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Gianmarco Zigoni,20,Italy,Centre-Forward,CF,400000.0,Genoa,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AC Milan,Alexander Merkel,19,Kazakhstan,Central Midfield,CM,3500000.0,Genoa,Italy,6500000,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Sokratis Papastathopoulos,23,Greece,Centre-Back,CB,5000000.0,Genoa,Italy,4000000,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Harmony Ikande,20,Nigeria,Defensive Midfield,DM,2710366.390766193,Honvéd,Hungary,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Bruno Montelongo,23,Uruguay,Right Midfield,RM,450000.0,Peñarol,Uruguay,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Nicola Legrottaglie,34,Italy,Centre-Back,CB,400000.0,Catania,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Giorgio Gianola,21,Italy,Centre-Back,CB,50000.0,Caratese,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Luca Scapuzzi,20,Italy,Left Winger,LW,100000.0,Man City Res.,England,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Oguchi Onyewu,29,United States,Centre-Back,CB,5000000.0,Sporting CP,Portugal,0,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Kingsley Umunegbu,21,Nigeria,Second Striker,SS,50000.0,FC Chiasso,Switzerland,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Davide Facchin,24,Italy,Goalkeeper,GK,200000.0,Pavia,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Luca Meregalli,19,Italy,Centre-Back,CB,50000.0,Pavia,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Simone Romagnoli,21,Italy,Centre-Back,CB,175000.0,Pescara,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AC Milan,Djamel Mesbah,27,Algeria,Left-Back,LB,1000000.0,Lecce,Italy,550000,in,winter,Serie A,2011,False,Not Applicable
AC Milan,Kingsley Umunegbu,22,Nigeria,Second Striker,SS,50000.0,FC Chiasso,Switzerland,1442589,in,winter,Serie A,2011,False,Not Applicable
AC Milan,Pierre-Emerick Aubameyang,22,Gabon,Centre-Forward,CF,4000000.0,Saint-Étienne,France,1800000,out,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Andrea Lazzari,26,Italy,Central Midfield,CM,5500000.0,Cagliari Calcio,Italy,4500000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Matija Nastasic,18,Serbia,Centre-Back,CB,1000000.0,Partizan,Serbia,2500000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Rômulo,24,Italy,Central Midfield,CM,1000000.0,Cruzeiro,Brazil,2500000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Houssine Kharja,28,Morocco,Central Midfield,CM,4300000.0,Genoa,Italy,2500000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Santiago Silva,30,Uruguay,Centre-Forward,CF,2500000.0,Vélez Sarsfield,Argentina,1700000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Gianni Munari,28,Italy,Central Midfield,CM,2500000.0,US Palermo,Italy,800000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Piergiuseppe Maritato,22,Italy,Centre-Forward,CF,100000.0,Reggiana,Italy,115000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Nicolò Manfredini,23,Italy,Goalkeeper,GK,350000.0,Reggiana,Italy,110000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Samuele Bettoni,21,Italy,Centre-Back,CB,50000.0,Reggiana,Italy,110000,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Edoardo Pazzagli,22,Italy,Goalkeeper,GK,50000.0,Prato,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Kelechi Francis Ibekwe,27,Nigeria,attack,attack,50000.0,Campobasso,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Marco Donadel,28,Italy,Defensive Midfield,DM,6000000.0,SSC Napoli,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Domenico Marchetti,20,Italy,Centre-Back,CB,50000.0,Vigor Lamezia,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Michael Cardinali,21,Italy,Defensive Midfield,DM,2710366.390766193,Chieti,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Tommaso Scuffia,19,Italy,Goalkeeper,GK,200000.0,Melfi,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Pape Diakhaté,22,Senegal,Defensive Midfield,DM,200000.0,KAS Eupen,Belgium,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Vlada Avramov,32,Serbia,Goalkeeper,GK,400000.0,Cagliari Calcio,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Adrian Mutu,32,Romania,Centre-Forward,CF,4000000.0,Cesena,Italy,0,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Piergiuseppe Maritato,22,Italy,Centre-Forward,CF,100000.0,Vicenza,Italy,1000,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Lorenzo Tafi,20,Italy,Right-Back,RB,2710366.390766193,B. a Buggiano,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Gianluca Comotto,32,Italy,Right-Back,RB,1100000.0,Cesena,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,N'Diaye Papa Waigo,27,Senegal,Right Winger,RW,450000.0,Ascoli,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Ramzi Aya,21,Italy,Centre-Back,CB,100000.0,Reggiana,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Kelechi Francis Ibekwe,27,Nigeria,attack,attack,50000.0,FC Snagov,Romania,1442589,out,summer,Serie A,2011,False,Not Applicable
ACF Fiorentina,Rubén Olivera,28,Uruguay,Central Midfield,CM,1800000.0,Lecce,Italy,1800000,in,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Kenneth Zohore,18,Denmark,Centre-Forward,CF,450000.0,FC Copenhagen,Denmark,800000,in,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Amauri,31,Italy,Centre-Forward,CF,3500000.0,Juventus,Italy,500000,in,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Santiago Silva,31,Uruguay,Centre-Forward,CF,1500000.0,Boca Juniors,Argentina,1400000,out,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Gianni Munari,28,Italy,Central Midfield,CM,2500000.0,Sampdoria,Italy,1000000,out,winter,Serie A,2011,False,Not Applicable
ACF Fiorentina,Marco Romizi,21,Italy,Central Midfield,CM,350000.0,Bari,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
AS Roma,Erik Lamela,19,Argentina,Right Winger,RW,5000000.0,River Plate,Argentina,17000000,in,summer,Serie A,2011,False,Not Applicable
AS Roma,José Ángel,21,Spain,Left-Back,LB,3000000.0,Sporting Gijón,Spain,4500000,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Gabriel Heinze,33,Argentina,Centre-Back,CB,2500000.0,Marseille,France,0,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Kevin Koffi,25,Cote d'Ivoire,Centre-Forward,CF,100000.0,SSC Napoli,Italy,0,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Alain Mendy,21,Senegal,Central Midfield,CM,200000.0,Parma,Italy,0,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Emiliano Massimo,21,Italy,Defensive Midfield,DM,2710366.390766193,Aversa Norm.,Italy,30000,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Enrico Citro,20,Italy,Right Midfield,RM,100000.0,Cavese,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
AS Roma,Doni,31,Brazil,Goalkeeper,GK,1500000.0,Liverpool,England,0,out,summer,Serie A,2011,False,Not Applicable
AS Roma,Simone Loria,34,Italy,Centre-Back,CB,200000.0,Bologna,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AS Roma,Valerio Frasca,20,Italy,Goalkeeper,GK,50000.0,Pro Patria,Italy,0,out,summer,Serie A,2011,False,Not Applicable
AS Roma,Enrico Citro,20,Italy,Right Midfield,RM,100000.0,AS Avellino,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
AS Roma,Fabio Borini,20,Italy,Left Winger,LW,4800000.0,Parma,Italy,7600000,in,winter,Serie A,2011,False,Not Applicable
AS Roma,Nicolás López,18,Uruguay,Right Winger,RW,175000.0,Nacional,Uruguay,790000,in,winter,Serie A,2011,False,Not Applicable
AS Roma,Emiliano Massimo,22,Italy,Defensive Midfield,DM,50000.0,AS Avellino,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
Atalanta BC,Maxi Moralez,24,Argentina,Attacking Midfield,AM,5000000.0,Vélez Sarsfield,Argentina,5300000,in,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Andrea Masiello,25,Italy,Centre-Back,CB,3000000.0,Bari,Italy,3000000,in,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Manolo Gabbiadini,19,Italy,Centre-Forward,CF,800000.0,Cittadella,Italy,1000000,in,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Stefano Lucchini,30,Italy,Centre-Back,CB,3500000.0,Sampdoria,Italy,700000,in,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Marco Sportiello,20,Italy,Goalkeeper,GK,2710366.390766193,US Poggibonsi,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Édgar Barreto,27,Paraguay,Central Midfield,CM,3500000.0,US Palermo,Italy,5300000,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Sasa Bjelanovic,32,Croatia,Centre-Forward,CF,900000.0,Hellas Verona,Italy,800000,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Marino Defendi,25,Italy,Central Midfield,CM,800000.0,Bari,Italy,500000,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Francesco Ruopolo,28,Italy,Centre-Forward,CF,2200000.0,Padova,Italy,50000,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Cristian Tissone,23,Argentina,Defensive Midfield,DM,2710366.390766193,RCD Mallorca B,Spain,0,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Nicola Canzian,20,Italy,Left-Back,LB,50000.0,SPAL,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Michele Marconi,22,Italy,Centre-Forward,CF,125000.0,SPAL,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Nicola Madonna,24,Italy,Right Midfield,RM,300000.0,Spezia Calcio,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Leonardo Talamonti,29,Argentina,Centre-Back,CB,550000.0,CA Rosario,Argentina,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Nicholas Siega,20,Italy,Attacking Midfield,AM,2710366.390766193,Casale,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Maximiliano Pellegrino,31,Argentina,Centre-Back,CB,600000.0,CA Colón,Argentina,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Christian Tiboni,23,Italy,Centre-Forward,CF,250000.0,Foggia,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Fabio Ceravolo,24,Italy,Centre-Forward,CF,1000000.0,Reggina,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Atalanta BC,Simone Padoin,27,Italy,Left Midfield,LM,3700000.0,Juventus,Italy,5000000,out,winter,Serie A,2011,False,Not Applicable
Atalanta BC,Fabio Caserta,33,Italy,Central Midfield,CM,400000.0,Juve Stabia,Italy,0,out,winter,Serie A,2011,False,Not Applicable
Atalanta BC,Jurgen Pandiani,19,Italy,Centre-Forward,CF,125000.0,Monza,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
Bologna FC 1909,Alessandro Diamanti,28,Italy,Attacking Midfield,AM,4000000.0,Brescia,Italy,4860000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Nico Pulzetti,27,Italy,Central Midfield,CM,1600000.0,AS Livorno,Italy,3300000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Federico Rodríguez,20,Uruguay,Centre-Forward,CF,3500000.0,Genoa,Italy,3000000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,José Crespo,24,Spain,Centre-Back,CB,1300000.0,Padova,Italy,1550000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Riccardo Pasi,20,Italy,Attacking Midfield,AM,100000.0,Parma,Italy,1500000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Jean-François Gillet,32,Belgium,Goalkeeper,GK,3700000.0,Bari,Italy,1360000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Federico Agliardi,28,Italy,Goalkeeper,GK,450000.0,Padova,Italy,900000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Cesare Rickler,24,Italy,Centre-Back,CB,400000.0,Chievo Verona,Italy,500000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Dejan Stojanovic,18,Austria,Goalkeeper,GK,200000.0,FC Lustenau,Austria,263000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Andrea Raggi,27,Italy,Centre-Back,CB,1500000.0,US Palermo,Italy,200000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Massimo Coda,22,Italy,Centre-Forward,CF,300000.0,Cremonese,Italy,150000,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Mikael Antonsson,30,Sweden,Centre-Back,CB,1850000.0,FC Copenhagen,Denmark,0,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Saphir Taider,19,Algeria,Central Midfield,CM,600000.0,Grenoble,France,0,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Simone Loria,34,Italy,Centre-Back,CB,200000.0,AS Roma,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Miguel Britos,25,Uruguay,Centre-Back,CB,3500000.0,SSC Napoli,Italy,9000000,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Francesco Della Rocca,23,Italy,Central Midfield,CM,2800000.0,US Palermo,Italy,3500000,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Alessandro Elia,21,Italy,Centre-Forward,CF,50000.0,Parma,Italy,1500000,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Alessandro Bassoli,21,Italy,Centre-Back,CB,150000.0,Chievo Verona,Italy,1500000,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Albin Ekdal,21,Sweden,Defensive Midfield,DM,3200000.0,Juventus,Italy,1200000,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Antonio Buscè,35,Italy,Right Midfield,RM,400000.0,FC Empoli,Italy,0,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Cristiano Lupatelli,33,Italy,Goalkeeper,GK,300000.0,Genoa,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Alessandro Vinci,18,Italy,defence,defence,50000.0,Carpi,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Bologna FC 1909,Frederik Sörensen,19,Denmark,Centre-Back,CB,3000000.0,Juventus,Italy,2500000,in,winter,Serie A,2011,False,Not Applicable
Cagliari Calcio,Albin Ekdal,22,Sweden,Defensive Midfield,DM,3200000.0,Juventus,Italy,2700000,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Víctor Ibarbo,21,Colombia,Second Striker,SS,900000.0,Atl. Nacional,Colombia,2000000,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Rui Sampaio,24,Portugal,Central Midfield,CM,700000.0,Beira-Mar,Portugal,600000,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Marco Sau,23,Italy,Centre-Forward,CF,450000.0,Foggia,Italy,210000,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Vlada Avramov,32,Serbia,Goalkeeper,GK,400000.0,Fiorentina,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Salvatore Burrai,24,Italy,Defensive Midfield,DM,250000.0,Foggia,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Enrico Verachi,22,Italy,Attacking Midfield,AM,75000.0,Siracusa,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Mauro Vigorito,21,Italy,Goalkeeper,GK,300000.0,Carrarese,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Marco Mancosu,22,Italy,Attacking Midfield,AM,300000.0,Siracusa,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Federico Marchetti,28,Italy,Goalkeeper,GK,5500000.0,Lazio,Italy,5200000,out,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Andrea Lazzari,26,Italy,Central Midfield,CM,5500000.0,Fiorentina,Italy,4500000,out,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Ivan Pelizzoli,30,Italy,Goalkeeper,GK,800000.0,Padova,Italy,0,out,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Enrico Verachi,21,Italy,Attacking Midfield,AM,50000.0,Siracusa,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Mikhail Sivakov,23,Belarus,Centre-Back,CB,250000.0,Zulte Waregem,Belgium,1442589,out,summer,Serie A,2011,False,Not Applicable
Cagliari Calcio,Davide Biondini,28,Italy,Central Midfield,CM,4600000.0,Genoa,Italy,500000,out,winter,Serie A,2011,False,Not Applicable
Cagliari Calcio,Salvatore Burrai,24,Italy,Defensive Midfield,DM,250000.0,Latina Calcio,Italy,500,out,winter,Serie A,2011,False,Not Applicable
Cagliari Calcio,Daniele Magliocchetti,25,Italy,Centre-Back,CB,300000.0,Reggiana,Italy,1442589,out,winter,Serie A,2011,False,Not Applicable
Calcio Catania,Gonzalo Bergessio,27,Argentina,Centre-Forward,CF,3000000.0,Saint-Étienne,France,1900000,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Davide Lanzafame,24,Italy,Centre-Forward,CF,2600000.0,US Palermo,Italy,1000000,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Mario Paglialunga,22,Argentina,Defensive Midfield,DM,1000000.0,CA Rosario,Argentina,840000,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Sergio Almirón,30,Argentina,Central Midfield,CM,2800000.0,Juventus,Italy,400000,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Keko Gontán,19,Spain,Right Winger,RW,500000.0,Atl. Madrid B,Spain,0,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,David Suazo,31,Honduras,Centre-Forward,CF,900000.0,Inter,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Nicola Legrottaglie,34,Italy,Centre-Back,CB,400000.0,AC Milan,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Pietro Terracciano,21,Italy,Goalkeeper,GK,2710366.390766193,Nocerina,Italy,1442589,in,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Matías Silvestre,26,Argentina,Centre-Back,CB,3500000.0,US Palermo,Italy,8000000,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Takayuki Morimoto,23,Japan,Centre-Forward,CF,3000000.0,Novara,Italy,2500000,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Nicolae Dica,31,Romania,Second Striker,SS,1300000.0,CS Mioveni,Romania,300000,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Nicola Lanzolla,22,Italy,Centre-Back,CB,2710366.390766193,AC Pisa,Italy,0,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Christian Terlizzi,31,Italy,Centre-Back,CB,600000.0,Varese,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Ezequiel Carboni,32,Argentina,Defensive Midfield,DM,1500000.0,CA Banfield,Argentina,1442589,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Gianvito Plasmati,28,Italy,Centre-Forward,CF,250000.0,Nocerina,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Raffaele Imparato,24,Italy,Right-Back,RB,75000.0,SS Milazzo,Italy,1442589,out,summer,Serie A,2011,False,Not Applicable
Calcio Catania,Vincent Kouadio,21,Cote d'Ivoire,Centre-Back,CB,2710366.390766193,SS Milazzo,Italy,1442589,in,winter,Serie A,2011,False,Not Applicable
Calcio Catania,Tom,23,Brazil,Left-Back,LB,2710366.390766193,Uberaba,Brazil,1442589,in,winter,Serie A,2011,False,Not Applicable
Calcio Catania,Pablo Ledesma,27,Argentina,Central Midfield,CM,1900000.0,Boca Juniors,Argentina,900000,out,winter,Serie A,2011,False,Not Applicable
Calcio Catania,Gennaro Delvecchio,33,Italy,Central Midfield,CM,300000.0,Lecce,Italy,0,out,winter,Serie A,2011,False,Not Applicable
Calcio Catania,Vincent Kouadio,21,Cote d'Ivoire,Centre-Back,CB,2710366.390766193,Qormi FC,Malta,1442589,out,winter,Serie A,2011,False,Not Applicable
Chievo Verona,Kamil Vacek,24,Czech Republic,Central Midfield,CM,1200000.0,Sparta Prague,Czech Republic,2000000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Perparim Hetemaj,24,Finland,Central Midfield,CM,1200000.0,Brescia,Italy,2000000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Francesco Acerbi,23,Italy,Centre-Back,CB,3200000.0,Genoa,Italy,2000000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Alessandro Bassoli,21,Italy,Centre-Back,CB,150000.0,Bologna,Italy,1500000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Michael Bradley,24,United States,Central Midfield,CM,3500000.0,Bor. M'gladbach,Germany,1200000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Rinaldo Cruzado,26,Peru,Defensive Midfield,DM,300000.0,Juan Aurich,Peru,1000000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Kévin Constant,24,Guinea,Central Midfield,CM,5500000.0,LB Châteauroux,France,500000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Christian Puggioni,30,Italy,Goalkeeper,GK,1300000.0,Reggina,Italy,400000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Ivan Fatic,22,Montenegro,Centre-Back,CB,1000000.0,Genoa,Italy,300000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Antimo Iunco,27,Italy,Second Striker,SS,650000.0,Torino,Italy,100000,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Alessandro Longhi,22,Italy,Left-Back,LB,300000.0,Triestina,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Francesco Sabatucci,20,Italy,Centre-Back,CB,2710366.390766193,Atletico Roma,Italy,0,in,summer,Serie A,2011,False,Not Applicable
Chievo Verona,Marcello Falzerano,20,Italy,Central Midfield,CM,200000.0,Salerno,Italy,0,in,summer,Serie A,2011,False,Not Applicable
